ticker,company_name,sector,year,part1_observation_status,part1_gap_reason,part2_collection_status,part2_gap_reason,score_status,score_gap_reason,authenticity_index,cosine_alignment,l1_alignment,jaccard_theme_overlap,stated_theme_total_matches,disclosure_theme_total_matches,stated_top_themes,disclosure_top_themes,theme_gap_summary,part1_clean_text_sha256,part2_clean_text_sha256,part1_source_url,part2_sec_archive_url,taxonomy_version,part2_action_evidence_rate,part2_stakeholder_rate,part2_word_count,semantic_text_similarity,semantic_similarity_status,semantic_similarity_gap_reason,semantic_embedding_model,sector_percentile,sector_z_score
ABBV,AbbVie,Healthcare,2017,usable,,collected,,scored,,62.374863,77.494061,62.374863,75.0,35,391,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 6}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 5}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 73}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 68}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 62}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.148338, ""stated_minus_disclosure"": -0.148338}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.085714, ""disclosure_share"": 0.186701, ""stated_minus_disclosure"": -0.100986}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.085714, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.085714}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.171429, ""disclosure_share"": 0.099744, ""stated_minus_disclosure"": 0.071684}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.085714, ""disclosure_share"": 0.023018, ""stated_minus_disclosure"": 0.062696}]",90a4e8ef357d6792fcc4b2290ae65597c6c5c30a83b2bf71c7b0cf8e2996471d,ffb92197d5ee6ac0318b93fef9b14a63db2f7ceaf18eccfbf5b340201efc2559,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000104746917001778/a2231406zdef14a.htm,1.0.0-keyword-baseline,0.1627,0.1241,36274,2.730256,computed,,sentence-transformers/all-MiniLM-L6-v2,0.835616,1.011352
ABBV,AbbVie,Healthcare,2018,usable,,collected,,scored,,64.323308,79.120802,64.323308,75.0,35,456,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 6}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 5}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 87}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 86}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 66}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.122807, ""stated_minus_disclosure"": -0.122807}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.085714, ""disclosure_share"": 0.190789, ""stated_minus_disclosure"": -0.105075}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.085714, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.085714}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.171429, ""disclosure_share"": 0.096491, ""stated_minus_disclosure"": 0.074937}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.085714, ""disclosure_share"": 0.019737, ""stated_minus_disclosure"": 0.065977}]",d59eb383ae1a38391b81d0bdf3dfb0284a2575492b05f4ff9a29e85363cb50e1,6d0eada6ba0718c81cdeff60476f0b365981908cf17b16d7c77ba2da1de122ae,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000104746918001843/a2234787zdef14a.htm,1.0.0-keyword-baseline,0.1598,0.1598,39427,2.267738,computed,,sentence-transformers/all-MiniLM-L6-v2,0.90411,1.137362
ABBV,AbbVie,Healthcare,2019,usable,,collected,,scored,,70.863913,85.039041,70.863913,83.333333,38,502,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 7}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 94}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 85}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 71}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.119522, ""stated_minus_disclosure"": -0.119522}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.078947, ""disclosure_share"": 0.003984, ""stated_minus_disclosure"": 0.074963}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.184211, ""disclosure_share"": 0.11753, ""stated_minus_disclosure"": 0.066681}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.131579, ""disclosure_share"": 0.187251, ""stated_minus_disclosure"": -0.055672}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.078947, ""disclosure_share"": 0.023904, ""stated_minus_disclosure"": 0.055043}]",6d08e81a72a06652d145759f684336fc81519c96eb71b5889fdf663fd686c0f7,666cd5984980d4c5ab5a3640982f0164476e693c41cc63334c32d9e89d0ff984,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000104746919001544/a2238040zdef14a.htm,1.0.0-keyword-baseline,0.1288,0.1726,38813,1.550116,computed,,sentence-transformers/all-MiniLM-L6-v2,0.986301,1.560355
ABBV,AbbVie,Healthcare,2020,usable,,collected,,scored,,72.75885,85.341097,72.75885,83.333333,37,568,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 6}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 101}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 91}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 79}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.126761, ""stated_minus_disclosure"": -0.126761}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.081081, ""disclosure_share"": 0.001761, ""stated_minus_disclosure"": 0.079321}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.081081, ""disclosure_share"": 0.024648, ""stated_minus_disclosure"": 0.056433}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.189189, ""disclosure_share"": 0.139085, ""stated_minus_disclosure"": 0.050105}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.162162, ""disclosure_share"": 0.112676, ""stated_minus_disclosure"": 0.049486}]",023ee6730f4fc3cf8519c29ac8502608ed44c398907dc3ffddef9d5e53ab004c,742aed8ff276c0d2e5d5905f177e907e81ac534ef6a7cd193f2e6051d9846a81,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000104746920001710/a2241076zdef14a.htm,1.0.0-keyword-baseline,0.1667,0.1974,39003,1.91543,computed,,sentence-transformers/all-MiniLM-L6-v2,1.0,1.682904
ABBV,AbbVie,Healthcare,2021,usable,,collected,,scored,,62.751532,79.908007,62.751532,66.666667,23,901,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 5}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 5}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 293}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 117}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 116}]","[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.217391, ""disclosure_share"": 0.081021, ""stated_minus_disclosure"": 0.13637}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.129856, ""stated_minus_disclosure"": -0.129856}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.217391, ""disclosure_share"": 0.325194, ""stated_minus_disclosure"": -0.107803}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.217391, ""disclosure_share"": 0.127636, ""stated_minus_disclosure"": 0.089755}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.086957, ""disclosure_share"": 0.00333, ""stated_minus_disclosure"": 0.083627}]",898906124cfda40d1cdf9b7be1ce3314beac3a0d7c962b620d678948544978b1,d8526bee974eaa927880c146d10d08b86827c212cde3ee2d698193a9bb2c3f3b,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000155837021003318/tmb-20210507xdef14a.htm,1.0.0-keyword-baseline,0.117,0.3645,65837,2.176662,computed,,sentence-transformers/all-MiniLM-L6-v2,0.876712,1.035712
ABBV,AbbVie,Healthcare,2022,usable,,collected,,scored,,62.559012,74.778761,62.559012,83.333333,44,751,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 9}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 9}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 6}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 131}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 117}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 115}]","[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.204545, ""disclosure_share"": 0.071904, ""stated_minus_disclosure"": 0.132641}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.045455, ""disclosure_share"": 0.174434, ""stated_minus_disclosure"": -0.12898}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.045455, ""disclosure_share"": 0.141145, ""stated_minus_disclosure"": -0.095691}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.136364, ""disclosure_share"": 0.045273, ""stated_minus_disclosure"": 0.091091}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.070573, ""stated_minus_disclosure"": -0.070573}]",f7d34f37e8fbcc01428d7037b2a1a907307a340cda2e1e7ca0064afa535659d7,9e3a002d8dc27ea568e3935a30176089b68c939f859dc2b3efb49e9600bd8c3f,https://www.abbvie.com/our-company.html,https://www.sec.gov/Archives/edgar/data/1551152/000155837022004011/tmb-20220506xdef14a.htm,1.0.0-keyword-baseline,0.13,0.2437,43081,4.440861,computed,,sentence-transformers/all-MiniLM-L6-v2,0.863014,1.023261
ABBV,AbbVie,Healthcare,2023,usable,,collected,,scored,,66.453538,78.681622,66.453538,83.333333,34,828,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 5}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 4}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 135}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 134}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 128}]","[{""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.147059, ""disclosure_share"": 0.006039, ""stated_minus_disclosure"": 0.14102}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.058824, ""disclosure_share"": 0.154589, ""stated_minus_disclosure"": -0.095766}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.088235, ""disclosure_share"": 0.163043, ""stated_minus_disclosure"": -0.074808}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.235294, ""disclosure_share"": 0.161836, ""stated_minus_disclosure"": 0.073458}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.088235, ""disclosure_share"": 0.016908, ""stated_minus_disclosure"": 0.071327}]",c9239d74d8b3220701bb3afbc3d01057a8a49ca7160369ca1396dbc1901c14d7,d1dbc4f3ad8df17d69dbee88d3895b48cb591fb4e778773b0b162f7c2fef3204,https://www.abbvie.com/who-we-are.html,https://www.sec.gov/Archives/edgar/data/1551152/000155837023004204/abbv-20230505xdef14a.htm,1.0.0-keyword-baseline,0.1193,0.2092,47796,7.702867,computed,,sentence-transformers/all-MiniLM-L6-v2,0.945205,1.275128
ABBV,AbbVie,Healthcare,2024,usable,,collected,,scored,,68.390203,80.501523,68.390203,83.333333,34,843,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 5}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 4}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 147}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 127}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 120}]","[{""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.147059, ""disclosure_share"": 0.004745, ""stated_minus_disclosure"": 0.142314}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.058824, ""disclosure_share"": 0.142349, ""stated_minus_disclosure"": -0.083525}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.088235, ""disclosure_share"": 0.015421, ""stated_minus_disclosure"": 0.072814}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.088235, ""disclosure_share"": 0.150652, ""stated_minus_disclosure"": -0.062417}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.235294, ""disclosure_share"": 0.174377, ""stated_minus_disclosure"": 0.060917}]",723067efdc0d9835a91c746511bcf26c9ae8dfb5999c84e269f7f4d8dbfc4df8,72003cebbfd12c3dc2bd72ba7cdac2d673ad813f8841f494ed9959c7ba35fee8,https://www.abbvie.com/who-we-are.html,https://www.sec.gov/Archives/edgar/data/1551152/000155837024003496/abbv-20240503xdef14a.htm,1.0.0-keyword-baseline,0.1121,0.1977,49063,7.239705,computed,,sentence-transformers/all-MiniLM-L6-v2,0.972603,1.400375
ABT,Abbott Laboratories,Healthcare,2016,usable,,collected,,scored,,34.607352,39.209662,34.607352,41.666667,9,532,"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 2}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 2}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 2}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 158}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 95}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 87}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.296992, ""stated_minus_disclosure"": -0.296992}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.222222, ""disclosure_share"": 0.028195, ""stated_minus_disclosure"": 0.194027}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.222222, ""disclosure_share"": 0.033835, ""stated_minus_disclosure"": 0.188388}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.111111, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.111111}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.110902, ""stated_minus_disclosure"": -0.110902}]",2a7c27ba9b6f63949fd5811dbd3542dd710eac5b923960fca9ce5183d31063b9,3bae336a93b18782a3840d79c096ac0193450d9b243d96136b320c8f9e2918f3,http://www.abbott.com:80/about-abbott.html,https://www.sec.gov/Archives/edgar/data/1800/000104746916011351/a2227343zdef14a.htm,1.0.0-keyword-baseline,0.2015,0.1053,33244,22.820208,computed,,sentence-transformers/all-MiniLM-L6-v2,0.219178,-0.784426
ABT,Abbott Laboratories,Healthcare,2017,usable,,collected,,scored,,24.681344,31.519465,24.681344,18.181818,3,863,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 1}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 1}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 1}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 271}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 221}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 107}]","[{""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.333333, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.333333}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.314021, ""stated_minus_disclosure"": -0.314021}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.256083, ""stated_minus_disclosure"": -0.256083}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.333333, ""disclosure_share"": 0.122827, ""stated_minus_disclosure"": 0.210506}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.333333, ""disclosure_share"": 0.123986, ""stated_minus_disclosure"": 0.209347}]",bd1e3912a69d31f1cbdbddd1a1ea172d0673d654ea40b298b71bd3966060bd88,ecbb9972f3a1accf7cb2c923a09a29aa236287e8a67fb3233dddec3095ec46e9,http://www.abbott.com:80/about-abbott.html,https://www.sec.gov/Archives/edgar/data/1800/000104746917001713/a2230920zdef14a.htm,1.0.0-keyword-baseline,0.1268,0.2671,59155,23.135168,computed,,sentence-transformers/all-MiniLM-L6-v2,0.109589,-1.42636
ABT,Abbott Laboratories,Healthcare,2018,usable,,collected,,scored,,35.618729,35.29132,35.618729,33.333333,5,598,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 1}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 1}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 1}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 212}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 104}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 92}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.354515, ""stated_minus_disclosure"": -0.354515}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.2, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.2}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.2, ""disclosure_share"": 0.001672, ""stated_minus_disclosure"": 0.198328}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.2, ""disclosure_share"": 0.026756, ""stated_minus_disclosure"": 0.173244}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.11204, ""stated_minus_disclosure"": -0.11204}]",f8ebc4dd5703cc23feb898029d0bc252c9fefbffda1d8e4b04bef80999d4e5ff,88451233452dfd7e8b120c8d62d550061881db1d10113d6a605ba6155d6a36f0,http://www.abbott.com:80/about-abbott.html,https://www.sec.gov/Archives/edgar/data/1800/000104746918001774/a2234262zdef14a.htm,1.0.0-keyword-baseline,0.1751,0.1094,36555,12.730332,computed,,sentence-transformers/all-MiniLM-L6-v2,0.273973,-0.719018
ABT,Abbott Laboratories,Healthcare,2019,usable,,collected,,scored,,36.487051,32.076778,36.487051,41.666667,9,532,"[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 2}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 2}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 2}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 192}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 80}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 66}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.360902, ""stated_minus_disclosure"": -0.360902}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.222222, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.222222}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.222222, ""disclosure_share"": 0.028195, ""stated_minus_disclosure"": 0.194027}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.12406, ""stated_minus_disclosure"": -0.12406}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.111111, ""disclosure_share"": 0.003759, ""stated_minus_disclosure"": 0.107352}]",ad5f4fa6cc3d2aead7eac37b28d43895180b8a062005700bb256a5f0cd7566e2,d0e7a4e8f7af786010e67a4b2a9493da6b715ae692c577ab328d499df8222be6,https://www.abbott.com/about-abbott.html,https://www.sec.gov/Archives/edgar/data/1800/000104746919001316/a2237648zdef14a.htm,1.0.0-keyword-baseline,0.244,0.1124,31147,5.149379,computed,,sentence-transformers/all-MiniLM-L6-v2,0.30137,-0.662862
